Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,283.1896009
FDU40,OUT049,2831.420248
FDK15,OUT045,1461.803416
DRF15,OUT035,2568.936701
FDQ25,OUT017,2729.384072
FDI48,OUT019,191.6388431
FDS49,OUT046,1415.925459
FDV22,OUT046,2761.770859
NCV42,OUT046,1810.446306
FDX26,OUT046,3071.093599
FDI33,OUT018,1401.993603
FDZ14,OUT049,1878.269909
FDG10,OUT013,790.3223339
FDM38,OUT018,937.5375341
FDG26,OUT027,5392.748171
FDH46,OUT035,1745.92825
FDN13,OUT018,1361.188542
FDU57,OUT035,2796.979507
NCI06,OUT046,2913.438963
FDM38,OUT045,1061.929599
NCG42,OUT010,274.6000526
FDL39,OUT045,2535.616553
FDT31,OUT019,460.6676749
FDV59,OUT013,3417.239997
FDB49,OUT035,1667.524646
FDD58,OUT049,1755.639669
DRN59,OUT046,813.191218
FDX48,OUT049,2443.322527
FDQ11,OUT049,3920.343575
FDY12,OUT049,1076.79002
FDQ11,OUT045,3785.652442
DRI11,OUT017,2050.026789
FDY32,OUT027,4189.061316
FDS51,OUT045,1069.79259
FDR19,OUT010,385.2747612
DRB13,OUT018,2908.958333
FDS21,OUT035,1205.469911
FDQ40,OUT045,2910.219001
NCE55,OUT013,3095.735905
FDX43,OUT027,4342.217926
FDS12,OUT049,2196.917106
DRK01,OUT027,2641.386186
FDN25,OUT017,883.8447873
FDB60,OUT046,3240.875051
FDQ13,OUT017,1363.789187
DRK13,OUT045,3025.060698
DRF25,OUT018,641.6086892
NCD42,OUT019,153.3979696
FDW25,OUT045,1460.117903
NCV29,OUT027,4634.836869
NCK42,OUT035,3343.990895
DRJ13,OUT027,4182.907213
DRD15,OUT017,3360.245406
FDM27,OUT045,2715.44987
FDZ50,OUT018,2508.174012
FDC04,OUT046,3521.068137
FDF50,OUT049,2971.35143
FDP15,OUT045,3640.350017
FDK46,OUT035,3838.219436
FDZ56,OUT018,2464.668842
FDY60,OUT049,2239.713981
FDB10,OUT035,4135.880762
FDR57,OUT045,2310.057772
FDU58,OUT049,3221.07374
FDH02,OUT046,1404.891485
FDP48,OUT013,2921.430174
FDI46,OUT035,4184.190042
FDW56,OUT013,3193.17715
NCM19,OUT010,226.7186445
FDS50,OUT027,5239.331678
FDK24,OUT013,906.2125376
FDO36,OUT017,3145.892762
FDK45,OUT027,2710.385158
NCL05,OUT045,949.4800361
FDL32,OUT018,1540.152658
FDA28,OUT049,2019.073852
FDY36,OUT018,1006.577334
FDP32,OUT018,1713.311694
FDL50,OUT046,1852.460806
DRC24,OUT049,2664.774077
NCS18,OUT017,1813.278227
FDD16,OUT017,1420.359262
NCV18,OUT013,1719.787068
FDX07,OUT046,2805.054089
NCZ05,OUT027,2890.136838
NCI31,OUT013,770.455377
FDK14,OUT049,1318.66706
NCR06,OUT045,716.2324533
NCF54,OUT049,3146.464763
DRG23,OUT010,443.7970878
FDD53,OUT046,652.1789585
NCM31,OUT027,3198.410445
FDT16,OUT017,4080.291479
FDR40,OUT035,1284.595031
DRG25,OUT017,3211.411498
FDT10,OUT035,1267.48862
FDY32,OUT013,2904.470093
FDN50,OUT035,1785.153503
FDZ35,OUT019,252.8746722
NCP54,OUT045,1696.557045
NCD07,OUT035,1672.150787
FDS02,OUT018,3288.478323
DRN59,OUT018,866.7233034
DRB24,OUT013,2375.178234
FDP37,OUT027,3098.502376
DRB01,OUT018,2793.755304
FDR47,OUT046,2849.045318
NCM31,OUT010,316.5897625
NCF06,OUT027,5496.393195
NCV17,OUT027,3197.898952
FDS10,OUT049,2722.295602
FDN52,OUT035,1316.009845
FDZ48,OUT013,2032.305587
FDJ48,OUT049,3724.355512
DRB13,OUT027,4948.785336
FDV59,OUT017,3496.714502
FDL32,OUT035,1711.499623
FDZ12,OUT035,2227.966835
NCR06,OUT027,1923.717936
FDP51,OUT017,2192.661547
FDY22,OUT013,2079.488355
FDZ38,OUT049,3100.520275
NCO54,OUT035,1034.171889
FDR23,OUT035,2794.671981
FDM38,OUT049,1069.640843
FDS25,OUT013,2089.605433
FDZ22,OUT013,1409.890579
FDZ20,OUT019,453.5366819
FDD45,OUT010,197.4526937
FDN03,OUT049,3443.597902
NCW30,OUT046,2693.617808
FDY24,OUT027,2050.055131
FDJ26,OUT019,600.4478018
FDM15,OUT049,2315.895878
NCW54,OUT027,2280.170651
FDA23,OUT045,1661.245992
FDA39,OUT019,172.4431414
FDZ12,OUT017,2583.005885
NCB42,OUT046,2113.948755
FDL16,OUT046,893.3639004
FDO24,OUT019,405.1490459
NCP42,OUT046,2841.185133
FDR19,OUT018,2143.125475
DRL01,OUT045,3927.616601
FDV37,OUT046,2798.483495
FDI41,OUT010,340.7148931
FDF58,OUT049,1114.142894
NCF43,OUT018,1845.46578
FDN02,OUT049,3490.07237
NCP41,OUT035,1872.108283
NCY17,OUT027,1951.141027
FDL58,OUT027,5375.054454
NCA30,OUT027,5129.876637
FDE46,OUT018,2303.690618
FDY38,OUT035,3848.528664
NCH29,OUT027,2848.955361
FDO20,OUT045,4257.602516
FDP44,OUT018,1331.303293
FDM02,OUT027,2801.921995
FDJ14,OUT027,2651.877806
FDH04,OUT010,217.6861212
DRK23,OUT046,4106.405919
NCW05,OUT046,2083.937463
FDF12,OUT049,2406.86841
FDL51,OUT019,490.5482859
FDN03,OUT018,3417.780191
DRJ37,OUT049,2539.422398
FDM12,OUT019,475.9967971
FDA16,OUT045,3539.455452
NCB07,OUT017,3185.724107
NCI17,OUT019,291.2524542
FDR51,OUT046,2388.885605
FDJ55,OUT045,3674.323342
NCZ17,OUT013,701.24559
FDU25,OUT013,947.349113
NCG18,OUT045,1525.046628
DRM11,OUT017,4150.133273
FDH16,OUT035,1392.296553
FDZ04,OUT018,890.92902
NCX53,OUT035,2243.217226
FDX38,OUT027,2130.67316
FDX09,OUT046,2802.345089
NCW05,OUT018,1472.542913
NCS41,OUT017,2835.668863
FDI26,OUT046,3005.301165
NCZ41,OUT027,3408.25013
NCK06,OUT046,2149.376594
FDX23,OUT027,2607.742809
NCA42,OUT046,2487.295621
FDC20,OUT049,947.2190577
DRC49,OUT018,1836.103297
FDX01,OUT013,1553.729244
FDC08,OUT045,3988.260306
FDC02,OUT017,4765.467481
FDK10,OUT045,2672.05695
DRC24,OUT013,2613.656622
FDW16,OUT019,235.6642962
NCU06,OUT018,3370.030167
DRA59,OUT045,2847.822183
FDR24,OUT019,288.9426602
DRL35,OUT018,829.4726009
FDA49,OUT013,1469.65001
NCC55,OUT046,729.1876651
DRD24,OUT019,295.5673373
NCE55,OUT049,3283.791924
FDT33,OUT045,3170.29616
NCT53,OUT013,2233.844007
FDS26,OUT046,3696.50698
FDL22,OUT018,1347.327623
FDP44,OUT017,1620.417778
FDC52,OUT018,2081.112379
FDI53,OUT010,455.1180226
FDZ23,OUT046,3115.571127
NCT18,OUT013,3212.115919
FDR13,OUT046,2008.319622
FDB09,OUT010,251.1318579
FDZ60,OUT013,1648.918955
FDB11,OUT046,4123.699374
FDC10,OUT018,1798.242802
FDW56,OUT035,3444.165373
FDK14,OUT027,2707.332325
DRE27,OUT027,2775.478831
FDA38,OUT017,3846.222476
FDT11,OUT045,2898.577094
FDP15,OUT035,3676.816197
FDV27,OUT035,1470.333199
FDS36,OUT027,2788.115967
FDY40,OUT027,1914.058041
NCF19,OUT049,896.251713
FDF53,OUT045,2730.630708
FDS14,OUT027,4302.762125
FDE56,OUT046,1070.014847
FDZ19,OUT035,2701.856616
FDZ46,OUT013,1692.264023
FDR16,OUT046,4082.315029
FDG29,OUT018,694.5391768
NCE30,OUT017,3350.52777
FDZ40,OUT046,921.0902569
FDG58,OUT018,2428.758705
DRH03,OUT013,1479.099865
FDZ47,OUT045,1468.018635
FDV04,OUT018,2373.837866
FDZ10,OUT018,2045.840297
FDG46,OUT017,2049.453607
NCF07,OUT045,1583.079083
FDY44,OUT035,2993.200016
FDB21,OUT013,3410.45508
FDS20,OUT035,3224.870046
FDS49,OUT049,1297.84512
FDX55,OUT027,5165.087943
NCQ02,OUT018,2657.944329
FDR25,OUT013,4114.144969
DRG39,OUT045,877.3950584
FDB46,OUT046,3279.741664
NCC30,OUT018,2406.240069
FDE58,OUT035,1967.746291
FDC05,OUT019,539.8192416
FDY15,OUT046,2377.108441
FDG14,OUT046,2403.920886
FDL08,OUT049,3772.251041
FDQ47,OUT013,861.3036048
FDN12,OUT035,1495.440505
FDW10,OUT013,2546.588499
FDD02,OUT035,1915.186533
FDX35,OUT010,617.0378664
FDT35,OUT046,2628.019388
DRN47,OUT019,500.1754072
FDB11,OUT010,556.2275107
FDN20,OUT045,2695.855982
FDB59,OUT035,3163.86597
FDJ58,OUT045,2950.335159
FDU60,OUT046,3170.531889
FDS03,OUT049,1176.370661
FDU40,OUT019,433.5851141
DRH15,OUT049,845.8639264
FDD04,OUT027,3741.923655
FDQ01,OUT046,3922.847347
FDF28,OUT035,2285.898197
FDD22,OUT010,287.5162493
FDY19,OUT046,1883.938304
FDN33,OUT035,1528.706294
FDV36,OUT035,2157.121397
FDW01,OUT010,374.6058249
FDJ28,OUT049,3257.702325
FDB17,OUT035,3312.162498
FDM40,OUT049,2005.753321
FDV46,OUT045,1957.599042
FDQ44,OUT049,2118.201936
NCD42,OUT046,947.5913752
DRH37,OUT046,2324.695667
FDR10,OUT018,2468.717658
NCD06,OUT027,1910.32729
FDI53,OUT046,2404.214945
FDG16,OUT035,3998.328818
DRB25,OUT046,1566.38209
FDY09,OUT046,2592.042995
FDX48,OUT045,2594.828452
FDC03,OUT010,540.4246709
FDT47,OUT035,2055.138445
FDW44,OUT027,4533.016292
FDT24,OUT017,1368.32816
FDT12,OUT019,524.7106977
NCS38,OUT035,1793.689894
FDO39,OUT035,3037.006137
FDA13,OUT046,780.4839687
FDO48,OUT035,3987.869674
DRJ01,OUT017,2048.117784
FDD53,OUT018,620.8357889
NCT05,OUT049,3708.338194
FDQ51,OUT045,788.8257155
FDU60,OUT013,2580.703013
FDC59,OUT046,1122.6717
FDP36,OUT035,866.3995877
NCM19,OUT017,1638.66226
FDL16,OUT035,826.5602
FDE50,OUT018,2544.220987
NCR18,OUT013,725.314686
NCD30,OUT035,1736.314027
FDH31,OUT013,1611.567022
FDD56,OUT019,456.8401441
FDC47,OUT049,3761.84432
FDZ21,OUT045,1580.787995
FDM01,OUT049,1615.538416
FDF24,OUT013,1232.286223
FDW23,OUT017,851.9323084
FDY52,OUT018,945.8602942
DRH37,OUT027,4334.18199
DRO47,OUT027,3023.28283
FDR25,OUT049,4038.978387
FDQ24,OUT027,5123.72993
DRJ51,OUT018,3200.995606
NCU06,OUT035,3852.329887
NCV18,OUT018,1380.628443
NCC06,OUT027,2853.835805
FDZ01,OUT018,1298.636437
FDT14,OUT017,2132.770048
FDD11,OUT019,518.9697788
FDN09,OUT017,4042.473494
NCO18,OUT010,408.537765
FDZ50,OUT045,2386.849659
FDS44,OUT013,4090.858999
FDI36,OUT045,2838.967456
FDA26,OUT010,536.6266365
NCY53,OUT049,1830.724099
FDF32,OUT049,3184.299978
FDF59,OUT010,280.0495626
FDB20,OUT046,1275.263034
DRH11,OUT035,943.6369515
FDT03,OUT049,2504.668644
NCH06,OUT035,3818.717139
FDR55,OUT049,3230.104
FDI10,OUT035,3059.013273
FDZ12,OUT045,1813.941366
FDM12,OUT049,3215.595699
DRB25,OUT045,1459.530595
NCS41,OUT013,2773.855866
NCT53,OUT049,2622.883993
NCD55,OUT013,741.1120292
FDY08,OUT049,2196.813637
NCP55,OUT049,1030.881802
FDA33,OUT013,2553.721622
FDQ33,OUT013,2798.387235
FDE45,OUT027,4780.149548
FDT26,OUT013,2004.482629
NCV53,OUT049,4444.21485
FDK60,OUT027,2763.250763
NCJ29,OUT046,1307.476109
FDI15,OUT045,3857.216633
FDX21,OUT013,1979.350783
FDV49,OUT019,600.7305085
DRO59,OUT046,1428.864337
FDZ14,OUT045,1884.040781
FDP32,OUT027,3462.060448
FDC33,OUT017,3496.43053
FDT14,OUT010,228.3525932
NCN54,OUT027,2445.930907
FDR57,OUT027,4224.408379
DRK12,OUT046,640.7266866
FDX52,OUT049,3264.117672
FDX08,OUT010,446.8310414
FDP10,OUT010,258.4498488
NCP50,OUT045,1268.969904
NCL06,OUT013,4334.622254
FDP25,OUT013,3610.757704
FDE53,OUT013,1367.418393
FDL27,OUT017,1205.522023
FDC35,OUT049,3460.006775
DRJ47,OUT010,390.7666233
FDD16,OUT018,973.280762
NCN42,OUT049,2608.500608
FDC38,OUT027,3031.48812
NCO07,OUT045,2844.508786
FDQ20,OUT049,796.6587964
FDI32,OUT046,1993.551344
FDN20,OUT010,393.2328735
DRJ51,OUT027,5644.700192
FDU08,OUT045,1365.566721
DRN37,OUT019,406.3245866
FDD05,OUT010,244.8405257
FDW15,OUT046,2324.400911
FDI52,OUT046,1778.942936
DRM11,OUT049,3676.511659
NCO06,OUT045,637.8214382
FDU38,OUT049,3495.469116
FDU59,OUT018,2677.31046
FDJ10,OUT046,2129.508369
FDM13,OUT049,1815.373763
NCJ30,OUT019,484.3442213
FDM45,OUT018,1951.693848
FDP36,OUT045,899.7254398
NCD30,OUT010,240.4108137
FDN48,OUT017,1565.627828
FDY32,OUT049,3045.283352
FDU47,OUT046,2055.148175
FDF17,OUT019,528.260837
FDP34,OUT017,2597.33389
FDA47,OUT049,2953.073218
DRD27,OUT027,2721.588894
FDW38,OUT045,1082.065772
FDZ15,OUT019,296.9671194
FDZ03,OUT027,5055.005975
NCN19,OUT049,3239.870486
FDG02,OUT035,3027.795449
FDS31,OUT035,3095.602545
FDW43,OUT019,464.3901196
FDZ47,OUT010,200.4745408
FDO57,OUT017,2504.808356
NCL07,OUT013,706.9204492
NCV42,OUT013,1651.504799
FDP40,OUT017,1870.875235
FDP48,OUT019,502.9457541
FDH21,OUT017,2672.139615
NCP02,OUT049,1040.237983
FDK24,OUT049,977.9700047
FDC41,OUT045,1172.239266
FDF08,OUT017,1383.30141
FDO49,OUT017,895.7915939
FDS56,OUT027,5747.599246
FDX46,OUT018,911.6075666
FDQ07,OUT013,3762.816584
FDC32,OUT010,179.5049023
FDT21,OUT019,480.4911728
FDG58,OUT045,2699.456584
FDW14,OUT049,1299.581363
DRA12,OUT027,3007.461886
FDV27,OUT013,1264.754704
DRD25,OUT013,1896.95518
DRF48,OUT027,4854.217861
FDX24,OUT017,1686.480373
DRJ51,OUT046,3187.532474
FDE45,OUT045,2460.198013
FDE14,OUT046,1835.409679
FDG53,OUT045,1596.623954
FDT08,OUT046,2389.772461
DRC27,OUT027,5476.675211
FDG20,OUT035,2348.319652
FDC21,OUT046,1663.309459
FDV31,OUT018,2554.982959
FDB58,OUT045,2033.03869
FDV23,OUT046,1729.342191
FDA25,OUT019,255.5077004
FDC15,OUT046,2365.028559
FDU47,OUT049,2110.105706
FDE23,OUT013,966.3274755
FDS08,OUT013,2666.983098
FDW03,OUT027,2774.181375
FDJ60,OUT018,2455.814612
FDM34,OUT017,2187.798965
FDW33,OUT013,1937.721333
FDZ40,OUT013,831.8617916
FDE33,OUT018,1070.637161
NCC06,OUT010,266.5381403
FDU11,OUT046,1886.560072
FDL44,OUT017,2978.144861
NCZ29,OUT017,2105.366445
FDG28,OUT010,621.403023
FDL12,OUT018,937.9416329
FDD52,OUT017,1870.174905
FDO15,OUT013,1068.264645
NCN29,OUT027,2009.345295
FDW36,OUT013,1853.955152
FDB21,OUT046,3832.415093
FDZ28,OUT013,1923.18701
FDY10,OUT035,1913.704332
DRG39,OUT017,885.6162197
FDN28,OUT013,1481.694232
FDV15,OUT035,1873.652013
DRI13,OUT035,3882.513485
FDH20,OUT046,1601.180027
FDY51,OUT013,3543.213624
FDE16,OUT013,3406.666839
FDX40,OUT018,648.6418702
FDC48,OUT018,1171.563631
FDS14,OUT046,2503.215499
FDX56,OUT017,4540.640808
FDI10,OUT046,2663.155539
FDI14,OUT013,2534.30961
DRM48,OUT013,823.6631598
NCH07,OUT027,4134.664626
FDY26,OUT013,3092.398407
FDD02,OUT027,2982.281487
FDM12,OUT046,2989.192653
DRF01,OUT010,422.4212141
FDV36,OUT046,2337.385285
DRI59,OUT013,3732.989585
FDV03,OUT018,2230.171222
FDO39,OUT017,3359.101648
NCB07,OUT018,2685.900436
FDH38,OUT027,2874.989703
FDZ13,OUT035,934.3971978
NCZ30,OUT046,1943.233779
NCA06,OUT035,768.772498
FDB04,OUT049,1266.823426
FDN50,OUT013,1466.199212
NCG06,OUT049,4156.318211
NCY17,OUT018,865.1186056
FDC23,OUT046,2884.552363
FDK33,OUT049,3513.380925
FDR03,OUT049,3605.673548
FDZ07,OUT045,1071.767025
FDO38,OUT013,1282.565525
FDS59,OUT046,1866.680294
DRM11,OUT019,589.1891541
FDX52,OUT027,5093.781228
DRJ35,OUT018,944.6343144
NCP53,OUT046,4089.83178
FDW15,OUT019,343.7121621
DRI47,OUT045,2628.258714
DRZ11,OUT035,1996.122246
FDS02,OUT013,2868.125054
DRD49,OUT018,3563.510567
FDW38,OUT049,1170.598714
FDR21,OUT019,391.5204866
FDE40,OUT013,955.5470308
FDI02,OUT045,1833.207495
FDQ04,OUT045,808.0191813
FDY14,OUT017,4739.022955
NCT54,OUT046,1444.260198
DRD25,OUT017,1927.003279
DRE01,OUT045,4574.677359
FDJ12,OUT010,484.2148883
NCZ05,OUT049,1681.104799
DRB25,OUT019,242.7029383
NCC31,OUT045,2685.552365
FDM16,OUT045,1225.803435
DRG11,OUT049,1992.742253
FDV24,OUT027,3843.24252
FDV43,OUT046,715.7055244
FDG05,OUT018,2298.598291
FDV23,OUT010,280.3454843
FDI58,OUT018,1379.735246
FDQ11,OUT017,4800.776122
FDC05,OUT027,5071.609709
FDF40,OUT013,3785.221928
FDU02,OUT018,3301.768619
FDT32,OUT013,2804.294214
NCF06,OUT017,3931.499166
FDT46,OUT013,833.7967385
FDR58,OUT010,213.1200403
FDY04,OUT046,2701.60755
FDT58,OUT045,2384.682654
FDE46,OUT049,2309.776904
DRH11,OUT017,920.0847025
DRI51,OUT046,2584.052244
FDC35,OUT017,3235.077157
FDP45,OUT035,4419.712378
FDC45,OUT017,3067.765029
FDU01,OUT045,3244.952568
FDJ53,OUT010,247.9333603
FDJ46,OUT017,2992.720985
FDX07,OUT013,3052.928019
NCI30,OUT049,3619.605024
FDE47,OUT027,3168.263318
FDV48,OUT045,1352.319429
FDN16,OUT019,229.1000507
FDM52,OUT013,2613.294178
FDA32,OUT027,5274.226804
FDH05,OUT017,4045.326239
FDW25,OUT010,218.1706922
FDQ09,OUT046,1886.548606
NCM17,OUT010,156.3558529
DRM59,OUT046,2152.105971
FDV47,OUT027,2542.2796
DRE15,OUT035,1306.683385
FDS25,OUT010,197.8095529
NCZ05,OUT018,1514.752849
NCV05,OUT019,349.144306
DRM37,OUT046,3048.824662
FDV58,OUT027,5071.464963
FDN22,OUT027,5507.986454
NCO06,OUT049,699.7637649
FDT56,OUT019,216.0299345
FDM02,OUT013,1484.16588
FDA09,OUT046,2599.199378
NCC06,OUT035,2295.799994
NCL54,OUT049,3591.111893
NCB55,OUT017,876.4288418
FDB12,OUT017,1934.288761
NCA54,OUT049,3310.205504
NCS38,OUT049,2101.527912
FDC02,OUT049,4251.260667
FDK44,OUT019,368.0176981
FDE16,OUT035,4184.308038
NCS05,OUT035,2389.539944
FDZ59,OUT045,2965.094309
FDI20,OUT017,4234.345125
FDQ14,OUT046,2673.787819
FDF53,OUT017,3379.788788
FDW25,OUT017,1391.580299
NCQ43,OUT010,270.8242479
FDX52,OUT013,2939.490272
FDE28,OUT045,3838.156354
FDN15,OUT017,1969.188842
FDO28,OUT017,1906.762093
FDQ33,OUT045,2762.728314
FDM22,OUT010,154.3003836
FDJ03,OUT017,847.8042466
FDI16,OUT045,978.458212
FDI09,OUT027,4686.974441
FDX55,OUT013,3539.960619
FDS23,OUT027,3184.975421
DRC12,OUT045,2736.114929
FDH41,OUT049,3457.360185
FDN01,OUT013,2878.599711
FDV55,OUT045,2583.980044
NCJ19,OUT013,881.8960227
NCY29,OUT010,213.4707327
FDP03,OUT018,1840.492322
FDZ52,OUT045,1615.218075
FDH31,OUT010,214.8665058
FDQ19,OUT018,3114.274864
FDS15,OUT035,2072.521111
FDN32,OUT017,3354.72203
FDH32,OUT049,1663.504381
FDF33,OUT017,1793.701629
FDJ22,OUT046,2914.883658
FDG56,OUT010,184.8389495
FDC05,OUT046,3253.895345
FDK09,OUT013,3695.408116
NCV29,OUT045,2851.512765
NCC43,OUT019,567.1932842
NCA42,OUT049,2899.57098
FDC10,OUT046,1899.099403
FDC16,OUT013,1297.266473
NCL17,OUT013,2083.038583
FDA51,OUT035,1821.550466
FDW01,OUT017,2768.160605
NCF30,OUT045,1843.646861
FDN49,OUT013,729.0538938
FDY20,OUT045,1426.517042
FDC15,OUT045,2183.468043
FDY24,OUT046,1371.880093
NCG43,OUT017,1740.493842
FDA48,OUT013,3457.474402
NCF55,OUT017,750.8750233
FDL38,OUT049,1348.514915
NCQ29,OUT018,3552.616611
FDC34,OUT017,3100.850119
FDP36,OUT027,2048.517242
FDN50,OUT010,196.3019307
FDO23,OUT049,1538.414696
FDT56,OUT013,954.6903694
FDT13,OUT027,4885.112197
FDZ03,OUT013,2904.947199
FDQ03,OUT010,639.967196
FDU44,OUT045,2687.551627
FDD03,OUT049,3412.221095
NCH30,OUT013,1753.229003
FDS60,OUT010,433.8424231
FDG08,OUT046,3013.551284
FDX38,OUT017,849.3591454
FDD22,OUT017,1690.490266
FDW51,OUT013,3170.202908
FDL09,OUT017,2661.187922
FDZ60,OUT045,1542.750818
NCH07,OUT046,2648.48641
NCQ41,OUT049,3276.077689
FDW04,OUT049,1839.951883
FDI08,OUT027,4975.015293
FDR19,OUT019,316.3291478
FDV13,OUT046,1486.643016
FDB52,OUT017,3665.870624
FDZ48,OUT027,2965.875619
NCO14,OUT049,846.8155772
FDZ50,OUT013,2954.508435
FDN27,OUT019,297.0239341
FDQ60,OUT013,2098.378376
FDR49,OUT017,753.0302525
DRJ35,OUT027,2211.920167
DRI49,OUT017,1571.00958
FDB47,OUT017,4026.38922
FDP37,OUT010,318.7970219
FDR26,OUT049,2516.273169
FDY31,OUT019,340.4198076
FDC11,OUT045,1462.336321
DRP47,OUT035,3896.532417
NCY54,OUT018,2325.650229
FDR27,OUT046,2220.022839
FDQ21,OUT019,345.0673019
NCQ29,OUT035,4237.229588
FDJ02,OUT046,2740.419143
FDE21,OUT018,1562.548726
FDM39,OUT046,3191.228069
FDZ01,OUT017,1953.384559
NCB19,OUT018,1555.983821
FDU03,OUT046,2461.948898
FDP27,OUT049,3458.377996
DRF01,OUT045,2373.44642
FDM03,OUT049,1900.21224
FDV01,OUT046,2536.068066
FDS16,OUT046,3026.303424
FDO45,OUT035,1508.383774
NCX06,OUT035,3170.457777
FDP13,OUT046,879.781399
NCR38,OUT018,3293.254957
FDA01,OUT013,921.0473126
FDT26,OUT017,1748.744879
FDD44,OUT027,5833.364164
FDB26,OUT013,911.3852461
FDP45,OUT019,517.5037534
NCP55,OUT046,998.7289149
FDT23,OUT017,1372.470207
FDO51,OUT045,818.0213593
FDA44,OUT046,883.9529394
NCJ31,OUT018,3542.835951
FDX37,OUT045,1550.974061
NCD18,OUT049,3344.896505
FDN40,OUT027,3919.589979
FDL33,OUT017,2837.762472
DRF48,OUT035,2687.619115
FDW08,OUT035,1613.384572
FDX39,OUT018,2856.203289
FDB38,OUT049,2508.837954
FDY46,OUT018,3005.5501
NCB06,OUT049,2829.470491
FDA34,OUT035,3963.462802
FDA35,OUT045,1871.19163
FDQ07,OUT035,4126.035706
FDU32,OUT045,1756.873748
FDU26,OUT013,1997.044159
FDU13,OUT010,441.5925298
FDO09,OUT035,4379.076925
FDW03,OUT019,262.9925142
FDB38,OUT013,2405.422849
FDL26,OUT010,320.5276241
NCN43,OUT045,1953.629249
FDH08,OUT045,3594.664899
NCC31,OUT019,393.8174573
FDH14,OUT035,2209.833571
FDL40,OUT017,1651.097465
FDD20,OUT035,2122.412544
NCV53,OUT035,4717.076042
FDD16,OUT045,1114.148239
FDP24,OUT035,1545.687265
FDQ25,OUT045,2956.250568
FDM38,OUT035,1037.071562
NCT18,OUT010,473.3975067
FDM34,OUT049,2583.993538
DRH37,OUT010,375.3577601
NCE07,OUT013,2320.748324
FDG12,OUT013,1968.81209
FDB59,OUT010,517.0152894
FDS10,OUT018,2624.124359
FDN21,OUT010,445.8644098
FDM02,OUT045,1577.668836
FDO44,OUT049,1640.452966
NCN17,OUT017,1810.309577
FDH16,OUT018,1370.835679
FDL44,OUT046,2506.464593
FDY47,OUT017,1802.201371
DRI39,OUT046,876.4607016
NCX54,OUT018,1596.256498
FDE59,OUT046,783.440821
FDO46,OUT045,3302.840629
DRE13,OUT046,1276.408039
FDW14,OUT013,1245.214434
FDF35,OUT046,1595.406732
FDO50,OUT019,266.4085136
DRF49,OUT017,1997.443993
FDT60,OUT049,2061.673973
FDP38,OUT045,802.5043438
FDA31,OUT027,4488.52263
FDY52,OUT010,167.6251908
FDD03,OUT027,5557.168647
FDN52,OUT018,1239.400846
FDU20,OUT010,229.3356746
FDD22,OUT035,1785.644901
NCB55,OUT019,235.1388955
FDN27,OUT045,1614.822504
FDD16,OUT013,1258.519385
FDW48,OUT046,1314.388059
DRN35,OUT045,769.2638043
FDX25,OUT049,3108.963625
DRD49,OUT049,4571.683561
FDE21,OUT019,294.6142178
FDN44,OUT035,3063.900447
DRC01,OUT049,926.4297632
NCK30,OUT046,3456.127099
FDU39,OUT013,800.2196551
FDB49,OUT013,1585.239061
FDS12,OUT045,2076.942875
FDR57,OUT018,2805.068295
FDX22,OUT027,5192.215404
FDC60,OUT013,1605.732976
NCE42,OUT049,3019.026159
NCK42,OUT049,3600.856576
DRE01,OUT017,3890.977477
FDE57,OUT018,1730.908547
DRK59,OUT019,597.0831063
FDB10,OUT027,5364.800098
FDQ25,OUT046,3058.943834
FDY26,OUT017,3594.125035
FDG28,OUT049,3894.129827
FDM14,OUT049,1802.671607
NCH29,OUT049,1854.03965
FDD48,OUT049,2057.847659
FDC17,OUT045,3463.165642
DRH49,OUT027,2417.011218
FDN44,OUT018,2327.516273
FDC29,OUT045,1737.637256
DRK01,OUT019,228.1435989
FDD48,OUT017,2129.180593
FDB59,OUT013,3097.324351
FDY45,OUT010,513.7547243
FDX60,OUT035,1090.643709
FDT09,OUT010,271.5023976
DRB24,OUT018,2140.656263
FDL13,OUT035,3858.923774
FDN16,OUT035,1679.024911
FDK57,OUT013,2130.253477
FDO22,OUT027,2446.156757
FDC57,OUT010,489.9735375
FDZ13,OUT027,2141.991095
FDW27,OUT013,2396.250163
FDX10,OUT049,824.916923
FDY08,OUT018,1740.244674
FDA49,OUT017,1415.18467
FDC32,OUT018,1365.879486
FDO04,OUT035,942.4422907
NCZ54,OUT013,2799.029652
FDY40,OUT045,757.5478889
FDW36,OUT045,1439.919344
FDE11,OUT017,3372.978264
DRE37,OUT045,2864.472624
NCK19,OUT017,2910.692914
FDT19,OUT035,2809.884649
FDE56,OUT045,1063.780383
FDZ57,OUT010,316.8213876
FDB35,OUT035,1684.169011
FDF09,OUT010,150.0273846
FDO34,OUT046,2667.85578
FDA55,OUT046,3972.819754
NCM18,OUT035,1310.527551
FDJ20,OUT019,303.364271
DRQ35,OUT019,264.4892415
FDG02,OUT013,3286.886012
NCU29,OUT018,2238.793816
FDL27,OUT027,2250.141661
NCA54,OUT035,3395.945829
FDJ32,OUT035,1213.385787
FDB21,OUT019,506.0660706
FDR46,OUT035,2804.262319
FDZ32,OUT046,1654.389255
DRF36,OUT017,3294.218643
NCU54,OUT017,3492.399677
NCI31,OUT017,785.26965
DRA59,OUT035,2622.862718
